stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
GBLO,"Grand Blottereau",,47.22974326,-1.51105989,,,1,,
GBNI,"Guiblinière",,47.29242582,-1.52037824,,,1,,
GBTA,"Grande-Bretagne",,47.26229573,-1.50214038,,,1,,
GCAR,"Grand Carcouët",,47.23129641,-1.59211662,,,1,,
GCEN,"Grande Censive",,47.25211163,-1.54991861,,,1,,
GCHE,"Gachet",,47.29259995,-1.52403246,,,1,,
GCSO,"Glacisol",,47.25158666,-1.50440449,,,1,,
GDCH,"Gare de Chantenay",,47.19791548,-1.59361074,,,1,,
GDEN,"Goldens",,47.16203033,-1.49963083,,,1,,
GDFI,"Grand Fief",,47.12559806,-1.62554131,,,1,,
GDNN,"Gendronnerie",,47.12729774,-1.63914445,,,1,,
GDOU,"Grande Ouche",,47.18133696,-1.57968637,,,1,,
GDPI,"Grande Pièce",,47.19907160,-1.51039424,,,1,,
GDRE,"Guindré",,47.23920277,-1.53803053,,,1,,
GELL,"Grande Noëlle",,47.16234559,-1.50219674,,,1,,
GERA,"Géraudière",,47.26175705,-1.56711137,,,1,,
GESV,"Gesvrine",,47.26980220,-1.55219083,,,1,,
GEVR,"Gesvres",,47.26365391,-1.54872959,,,1,,
GGAU,"Gergaudière",,47.28959688,-1.58587483,,,1,,
GGNO,"Grignon",,47.21646310,-1.46654077,,,1,,
GGUI,"Gauguin",,47.16666708,-1.55469861,,,1,,
GIAR,"Gilarderie",,47.18588840,-1.68248578,,,1,,
GIBR,"Gibraye",,47.20497394,-1.51755070,,,1,,
GIND,"Gare d'Indre",,47.20492570,-1.66255280,,,1,,
GIQU,"Gicquelière",,47.25810214,-1.45838705,,,1,,
GLAU,"Grillaud",,47.22028479,-1.58158182,,,1,,
GLDE,"Grande Lande",,47.19222248,-1.49755349,,,1,,
GLEI,"Grolerie",,47.17269593,-1.47236043,,,1,,
GLIE,"Gilière",,47.29975780,-1.55277499,,,1,,
GLNE,"Galarne",,47.20819359,-1.53000277,,,1,,
GLOU,"Grange au Loup",,47.26378596,-1.51546845,,,1,,
GMAR,"Gare Maritime",,47.20706572,-1.57338159,,,1,,
GMDR,"Grimaudière",,47.29204395,-1.53587026,,,1,,
GMOL,"Guy Mollet",,47.24944492,-1.55517566,,,1,,
GMTL,"Germaine Tillon",,47.26627216,-1.51378206,,,1,,
GNRA,"Greneraie",,47.19945857,-1.53296736,,,1,,
GOBI,"Gobinière",,47.24935632,-1.58713288,,,1,,
GOLF,"Golf",,47.23619473,-1.60434919,,,1,,
GONI,"Gournière",,47.26826457,-1.54944451,,,1,,
GPOR,"Grand Portail",,47.20142758,-1.52361868,,,1,,
GPRO,"Gare de Pont Rousseau",,47.19295925,-1.54886586,,,1,,
GRAM,"Grammoire",,47.18350490,-1.47264466,,,1,,
GRCH,"Grand Chemin",,47.19725449,-1.78379650,,,1,,
GRET,"Gare de l'État",,47.20469350,-1.56005682,,,1,,
GRIM,"Grimm",,47.21611145,-1.64552776,,,1,,
GRMA,"Grimau",,47.22832018,-1.65486489,,,1,,
GROR,"Garenne",,47.26519412,-1.62747924,,,1,,
GRPO,"Gripots",,47.19246983,-1.49176824,,,1,,
GRTE,"Garotterie",,47.22423142,-1.60693971,,,1,,
GRVI,"Guerivières",,47.20517950,-1.46732471,,,1,,
GRZI,"Grezillières",,47.21439055,-1.47829212,,,1,,
GSAN,"George Sand",,47.16578544,-1.54492912,,,1,,
GSEN,"Grasse Noue",,47.28025429,-1.58189880,,,1,,
GSIN,"Grassinière",,47.16579206,-1.50790187,,,1,,
GSNO,"Gare Nord - Jardin des Plantes",,47.21786296,-1.54278792,,,1,,
GSSU,"Gare Sud",,47.21531024,-1.54183218,,,1,,
GTAE,"Grootaers",,47.23966759,-1.58464851,,,1,,
GTLA,"Garettes - Landreau",,47.27308793,-1.63056725,,,1,,
GTVE,"Gaston Veil",,47.21014781,-1.55561116,,,1,,
GULO,"Guilloterie",,47.16986818,-1.56042160,,,1,,
GURO,"Gustave Roch",,47.20409240,-1.55198964,,,1,,
GVNO,"Gare de Vertou Nord",,47.18709990,-1.47850463,,,1,,
GVSU,"Gare de Vertou Sud",,47.18562380,-1.47665429,,,1,,
HALU,"Haluchère - Batignolles",,47.24871997,-1.52223570,,,1,,
HARO,"Harouys",,47.21690025,-1.56700426,,,1,,
HAUB,"Haubans",,47.21464189,-1.53001407,,,1,,
HAVE,"Halvêque",,47.25744228,-1.52030817,,,1,,
HBAN,"Hangar à Bananes",,47.20049084,-1.57284835,,,1,,
HBDE,"Halbarderie",,47.26831753,-1.43799446,,,1,,
HBLI,"Hôpital Bellier",,47.22112579,-1.52474528,,,1,,
HBRA,"Herbray",,47.15046703,-1.47100957,,,1,,
HCOU,"Hauts de Couëron",,47.24055434,-1.66962425,,,1,,
HDIE,"Haudrière",,47.15448516,-1.46764720,,,1,,
HERM,"Hermeland",,47.22998839,-1.61680792,,,1,,
HFLE,"Hameau Fleuri",,47.25106852,-1.58996363,,,1,,
HFVE,"Haute Forêt",,47.16828801,-1.46555463,,,1,,
HGNR,"Haute Gournière",,47.26788984,-1.54586193,,,1,,
HILE,"Haute Île",,47.19476901,-1.55637969,,,1,,
HIND,"Haute-Indre",,47.19540943,-1.64982033,,,1,,
HIPP,"Hippodrome",,47.24703628,-1.56736060,,,1,,
HLAN,"Haute Lande",,47.15391657,-1.52368298,,,1,,
HLLR,"Hilière",,47.28774888,-1.43001755,,,1,,
HMLL,"Houmaille",,47.18907145,-1.58700912,,,1,,
HODI,"Hôtel Dieu",,47.21236337,-1.55443996,,,1,,
HOGR,"Hongrie",,47.21594292,-1.52411609,,,1,,
HOSE,"Housseau",,47.28104613,-1.49836431,,,1,,
HPLA,"Hôpital Laënnec",,47.23687497,-1.64090320,,,1,,
HREG,"Hôtel de Région",,47.21032136,-1.52625744,,,1,,
HRLL,"Hérelle",,47.20159025,-1.58674154,,,1,,
HVCQ,"Mairie de Carquefou",,47.29891286,-1.49032153,,,1,,
HVNA,"Hôtel de Ville",,47.21782670,-1.55444338,,,1,,
ICAM,"ICAM",,47.27360370,-1.50187680,,,1,,
ICOU,"ICO",,47.23852646,-1.63825140,,,1,,
IDFR,"Île de France",,47.16939450,-1.46782946,,,1,,
IDLO,"Îles de Loire",,47.21077207,-1.49031802,,,1,,
IDNA,"Île de Nantes",,47.20595630,-1.53879775,,,1,,
IMPR,"Imprimeurs",,47.23865290,-1.67006504,,,1,,
INLA,"Internat Laënnec",,47.23499666,-1.64059952,,,1,,
INRE,"Indre",,47.20112077,-1.66665753,,,1,,
IROI,"Iroise",,47.24821551,-1.53650389,,,1,,
ISLE,"Islettes",,47.26333052,-1.47615418,,,1,,
IUTH,"IUT",,47.29791024,-1.50461762,,,1,,
JALI,"Jalière",,47.26368940,-1.59626387,,,1,,
JAME,"Jamet",,47.21010985,-1.60316148,,,1,,
JANA,"Jaunais",,47.17603889,-1.53376463,,,1,,
JAPY,"Japy",,47.25991509,-1.51039387,,,1,,
JARI,"Jarriais",,47.21290859,-1.71902739,,,1,,
JAUR,"Jacqueline Auriol",,47.27117105,-1.47179655,,,1,,
JBAR,"Jean Bart",,47.19923686,-1.67542268,,,1,,
JBNA,"Jeanne Bernard",,47.23590325,-1.59066715,,,1,,
JCAR,"Jacques Cartier",,47.22389662,-1.63622818,,,1,,
JCOU,"Joncours",,47.21995305,-1.58677946,,,1,,
JDGA,"Jardins de Gaïa",,47.15756688,-1.67822907,,,1,,
JFER,"Jules Ferry",,47.25072688,-1.48751140,,,1,,
JFRA,"Jean Fraix",,47.18604445,-1.54195510,,,1,,
JGUE,"Jaguère",,47.17550945,-1.56764539,,,1,,
JHDI,"Jahardières",,47.12538906,-1.64281818,,,1,,
JJCE,"Jean Jaurès",,47.30127559,-1.54980060,,,1,,
JJNA,"Jean Jaurès",,47.21836198,-1.56005961,,,1,,
JLIE,"Joliverie",,47.18986654,-1.51945811,,,1,,
JLVE,"Joliverie",,47.18955371,-1.51750265,,,1,,
JMAC,"Jean Macé",,47.20054535,-1.58928290,,,1,,
JMLI,"Jean Moulin",,47.20679569,-1.60054105,,,1,,
JMON,"Jean Monnet",,47.16620421,-1.46516502,,,1,,
JNAI,"Jaunaie",,47.21888373,-1.72783741,,,1,,
JNEA,"Jauneau",,47.27376314,-1.45014915,,,1,,
JNIG,"Jean Ingres",,47.22237373,-1.59680515,,,1,,
JNLI,"Jonelière",,47.25173237,-1.54077058,,,1,,
JOTE,"Jouetterie",,47.13146095,-1.66248403,,,1,,
JPER,"Jean Perrin",,47.18126214,-1.56070410,,,1,,
JPTR,"Jupiter",,47.28437682,-1.45579165,,,1,,
JROS,"Jean Rostand",,47.24590592,-1.59379453,,,1,,
JTIC,"Justice",,47.20948976,-1.63099877,,,1,,
JUIV,"Juiverie",,47.21072325,-1.62472964,,,1,,
JUME,"Jumelière",,47.29430784,-1.48763799,,,1,,
JVAL,"Jules Vallès",,47.17342955,-1.57081171,,,1,,
JVNA,"Jules Verne",,47.24880342,-1.51728965,,,1,,
JVRA,"Janvraie",,47.20000078,-1.61230633,,,1,,
KERE,"Keren",,47.24442970,-1.53372604,,,1,,
KOEN,"Koenig",,47.19803845,-1.61563310,,,1,,
KOUF,"Koufra",,47.25034953,-1.53112554,,,1,,
LABE,"Lac de Beaulieu",,47.21935437,-1.69242493,,,1,,
LACH,"L'Arche",,47.21284433,-1.70837557,,,1,,
LADO,"Ladoumègue",,47.29611088,-1.48652268,,,1,,
LAGE,"Largeau",,47.19558785,-1.51009892,,,1,,
LAHA,"La Haie",,47.26092483,-1.47509623,,,1,,
LAIL,"Les Ailes",,47.17121297,-1.57412762,,,1,,
LALL,"Lallié",,47.22673376,-1.54641933,,,1,,
LAMA,"Lamartine",,47.21649329,-1.57886784,,,1,,
LANA,"Launay",,47.26551981,-1.63233563,,,1,,
LAUR,"Lauriers",,47.20492373,-1.60521282,,,1,,
LAXX,"La Croix",,47.16527449,-1.48674188,,,1,,
LBAU,"Les Bauches",,47.26329571,-1.67724329,,,1,,
LBER,"Lindbergh",,47.15506869,-1.59837208,,,1,,
LBOS,"La Brosse",,47.33298000,-1.56960262,,,1,,
LBPI,"L'Ébaupin",,47.17158139,-1.50998036,,,1,,
LBUS,"Les Buissons",,47.27824175,-1.44364074,,,1,,
LCAR,"Le Cardo",,47.26181538,-1.58443023,,,1,,
LCBU,"Le Corbusier",,47.19021498,-1.56857268,,,1,,
LCEE,"La Carrée",,47.16853282,-1.54390397,,,1,,
LCLE,"La Coulée",,47.26014155,-1.57475936,,,1,,
LCNE,"Le Chêne",,47.16522543,-1.48439435,,,1,,
LCOG,"La Cogne",,47.28761252,-1.55675793,,,1,,
LCSE,"La Close",,47.24087160,-1.57271903,,,1,,
LCTE,"La Côte",,47.28207546,-1.56046270,,,1,,
LDAS,"Landas",,47.16932388,-1.51074929,,,1,,
LDRE,"Landreau",,47.23217333,-1.51623283,,,1,,
LEBP,"L'Ebaupin",,47.28428750,-1.44388449,,,1,,
LECH,"Lechat",,47.20411047,-1.58094203,,,1,,
LEGU,"Leygues",,47.20318133,-1.54209099,,,1,,
LEVO,"Levoyer",,47.19442286,-1.58099009,,,1,,
LFAU,"Les Faulx",,47.15720883,-1.52275962,,,1,,
LFER,"La Ferme",,47.26421915,-1.68026466,,,1,,
LFLE,"Laurier Fleuri",,47.18839405,-1.48369649,,,1,,
LFOR,"La Forêt",,47.14947537,-1.63938699,,,1,,
LFVR,"Lefeuvre",,47.26668521,-1.49504763,,,1,,
LGAR,"La Garde",,47.25574916,-1.50908609,,,1,,
LGOF,"Le Goffic",,47.22997873,-1.56317754,,,1,,
LGRI,"La Grille",,47.25096813,-1.48120883,,,1,,
LGTH,"Lagathu",,47.18036592,-1.53654374,,,1,,
LHAC,"La Hache",,47.26214345,-1.49900192,,,1,,
LHER,"La Herdrie",,47.19780011,-1.45411780,,,1,,
LHIE,"La Haie",,47.29015052,-1.54255674,,,1,,
LHLE,"Le Halleray",,47.26982394,-1.45659159,,,1,,
LHOU,"La Houssais",,47.17423610,-1.55369405,,,1,,
LHPI,"L'Hôpitau",,47.27222023,-1.55166280,,,1,,
LIBE,"Libération",,47.17729548,-1.67904538,,,1,,
LILA,"Lilas",,47.13774367,-1.46888716,,,1,,
LION,"Lionnière",,47.21866064,-1.69598326,,,1,,
LIPP,"Lippmann",,47.23896584,-1.52035755,,,1,,
LITT,"Littré",,47.21780088,-1.58231866,,,1,,
LJOS,"Léon Jost",,47.23633886,-1.56326841,,,1,,
LLGR,"Léo Lagrange",,47.29691250,-1.55598610,,,1,,
LLIO,"Les Lions",,47.24984587,-1.61549843,,,1,,
LLMO,"Le Clémois",,47.13741437,-1.72256644,,,1,,
LLOR,"La Lorie",,47.23527989,-1.65700170,,,1,,
LMAR,"La Marche",,47.18061451,-1.65906019,,,1,,
LMBR,"Lambert",,47.17092448,-1.53972140,,,1,,
LMEE,"La martinière",,47.20633168,-1.78491058,,,1,,
LMIC,"Louise Michel",,47.21948695,-1.61318817,,,1,,
LMNE,"Lemoine",,47.23556457,-1.54749291,,,1,,
LMRI,"Lamoricière",,47.21454338,-1.57257844,,,1,,
LMTA,"La Montagne",,47.18846838,-1.68921079,,,1,,
LNAI,"Le Nain",,47.22658720,-1.60097182,,,1,,
LNNI,"Lonnières",,47.32358894,-1.34763497,,,1,,
LNOU,"La Noue",,47.14070793,-1.60744492,,,1,,
LNTT,"Linot",,47.26539284,-1.52612921,,,1,,
LOIR,"Loire",,47.24846389,-1.48652555,,,1,,
LOMB,"Lombarderie",,47.23363952,-1.55551448,,,1,,
LONG,"Longchamp",,47.23491246,-1.58217215,,,1,,
LPBA,"Bac du Pellerin",,47.20293814,-1.75489396,,,1,,
LPEL,"Le Pellerin",,47.20067171,-1.75953423,,,1,,
LPLE,"La Plée",,47.19317355,-1.46273233,,,1,,
LPME,"La Plume",,47.19491281,-1.50547068,,,1,,
LRAY,"Le Gray 1",,47.28419403,-1.58684812,,,1,,
LRCH,"La Roche",,47.21648637,-1.51926306,,,1,,
LRHE,"Les Roches",,47.26311910,-1.58030790,,,1,,
LRNE,"Lourneau",,47.20026797,-1.48825735,,,1,,
LRYA,"Le Gray 2",,47.28335549,-1.58401365,,,1,,
LSAL,"La Salle",,47.21447818,-1.68836546,,,1,,
LSLL,"Les Salles",,47.25038310,-1.53608288,,,1,,
LSOU,"La Source",,47.30554030,-1.55172103,,,1,,
LSYY,"Léon Say",,47.22965417,-1.56922558,,,1,,
LTOU,"Le Tour",,47.15162330,-1.68948372,,,1,,
LUNI,"Lieu Unique",,47.21584309,-1.54529314,,,1,,
LYBR,"Lycée Brottier",,47.16062337,-1.67778337,,,1,,
LYCQ,"Lycée Estienne d'Orves",,47.27940410,-1.49199735,,,1,,
LYOR,"Lycée d'Orbigny",,47.15430431,-1.68042474,,,1,,
LYPE,"Lycée Appert",,47.25108331,-1.61076828,,,1,,
LYRI,"Lycée Rieffel",,47.25545605,-1.64243254,,,1,,
LZCA,"Lusançay",,47.20271247,-1.58261457,,,1,,
MAAR,"Maillardière",,47.27390876,-1.63411928,,,1,,
MADO,"Mandon",,47.16044373,-1.47075359,,,1,,
MAGA,"Gare de Mauves",,47.29319126,-1.38983847,,,1,,
MAI8,"8 Mai",,47.18927594,-1.55168223,,,1,,
MALL,"Mail",,47.26905318,-1.61162839,,,1,,
MARR,"Maison d'Arrêt",,47.26644048,-1.50332850,,,1,,
MASS,"Massigné",,47.29892681,-1.57950986,,,1,,
MATI,"Matière",,47.27636669,-1.44888860,,,1,,
MAUC,"Centre De Mauves",,47.29672720,-1.39289412,,,1,,
MAZE,"Mazères",,47.31365297,-1.35064121,,,1,,
MBLA,"Mont Blanc",,47.17678040,-1.55588276,,,1,,
MBOU,"Mairie de Bouguenais",,47.17898229,-1.61877725,,,1,,
MBRU,"Moulin Brûlé",,47.25941448,-1.65455915,,,1,,
MBSE,"Moulin Boisseau",,47.28841846,-1.48416682,,,1,,
MCAS,"Moulin Cassé",,47.25627066,-1.46917285,,,1,,
MCCO,"Marché Commun",,47.25965126,-1.49998198,,,1,,
MCHA,"Mairie de Chantenay",,47.20632251,-1.58785112,,,1,,
MCOU,"Mairie de Couëron",,47.21210935,-1.72701210,,,1,,
MCUR,"Madame Curie",,47.18913046,-1.55431015,,,1,,
MDAR,"Maison des Arts",,47.21191100,-1.61749986,,,1,,
MDEL,"Mandel",,47.20259358,-1.53712696,,,1,,
MDLA,"Moulin des Landes",,47.26201252,-1.48144859,,,1,,
MDNE,"Madeleine",,47.27578470,-1.48351500,,,1,,
MDOU,"Mairie de Doulon",,47.22664991,-1.51881240,,,1,,
MDPO,"Moulin de Porterie",,47.27577049,-1.51215323,,,1,,
MDRE,"Madoire",,47.26505485,-1.63890636,,,1,,
MDSI,"Mondésir",,47.21781799,-1.56881354,,,1,,
MDTH,"Médiathèque",,47.21109669,-1.56108622,,,1,,
MEDI,"Méditerranée",,47.27115318,-1.48508273,,,1,,
MELI,"Méliès",,47.18158427,-1.55615938,,,1,,
META,"Métairie",,47.21380508,-1.69841717,,,1,,
MGAL,"Marie Galante",,47.26419564,-1.45095974,,,1,,
MGCH,"Monge - Chauvinière",,47.25360934,-1.57437802,,,1,,
MGDR,"Mongendrière",,47.29265614,-1.55424760,,,1,,
MGEL,"Margelle",,47.27275502,-1.59419306,,,1,,
MGIN,"Mangin",,47.20157572,-1.54502470,,,1,,
MGLI,"Magnoliers",,47.22668850,-1.60514947,,,1,,
MGNO,"Mignonnerie",,47.24320342,-1.48231155,,,1,,
MGUA,"Mainguais",,47.28268930,-1.48548430,,,1,,
MHDI,"Mahaudières",,47.18892013,-1.56042533,,,1,,
MHUI,"Moulin à l'Huile",,47.17697847,-1.56259427,,,1,,
MIAI,"Minais",,47.25704904,-1.46613416,,,1,,
MICH,"Michelet",,47.23451194,-1.55739090,,,1,,
MIEA,"Millenia",,47.12392302,-1.63047185,,,1,,
MIMO,"Mimosas",,47.24131235,-1.58760993,,,1,,
MIND,"Mairie d'Indre",,47.20072201,-1.66828235,,,1,,
MITR,"Mitrie",,47.22781260,-1.52532451,,,1,,
MKSU,"Malakoff",,47.21643810,-1.52132434,,,1,,
MLAN,"Magellan",,47.18820355,-1.46440884,,,1,,
MLCH,"Morlachère",,47.16200253,-1.48364677,,,1,,
MLCS,"Moulin Cassé",,47.15575719,-1.70982025,,,1,,
MLDR,"Maladrie",,47.18808116,-1.49420236,,,1,,
MLHE,"Moulin Hérel",,47.21943170,-1.63753725,,,1,,
MLIN,"Moulin",,47.18869787,-1.50367568,,,1,,
MLLI,"Mellinet",,47.21120208,-1.57567711,,,1,,
MLNE,"Moulinets",,47.20991436,-1.62897353,,,1,,
MLON,"Mulonnière",,47.26553025,-1.54995093,,,1,,
MLRA,"Malraux",,47.25439837,-1.51747206,,,1,,
MMSS,"Mermoz",,47.19876891,-1.51554456,,,1,,
MNEF,"Moulin Neuf",,47.22979973,-1.51648760,,,1,,
MNFA,"Manufacture",,47.21869770,-1.53773253,,,1,,
MNIE,"Moulinier",,47.13542018,-1.66576140,,,1,,
MNOT,"Minoterie",,47.21682889,-1.72160645,,,1,,
MNSS,"Malnoue",,47.20329728,-1.50510792,,,1,,
MNTR,"Ménétrier",,47.24126615,-1.52382702,,,1,,
MNVE,"Maison Neuve",,47.27473998,-1.46732416,,,1,,
MOCT,"Moulin Collet",,47.20030957,-1.76609112,,,1,,
MOET,"Mouettes",,47.21050196,-1.74226907,,,1,,
MOIN,"Moinard",,47.21334670,-1.72942086,,,1,,
MONE,"Moinet",,47.26579094,-1.49252394,,,1,,
MORH,"Morrhonnière - Petit Port",,47.24153989,-1.55626804,,,1,,
MOTE,"Motte Rouge",,47.22891234,-1.55355476,,,1,,
MOUT,"Moutonnerie",,47.21955608,-1.53341505,,,1,,
MOVA,"Mairie d'Orvault",,47.27115286,-1.62371045,,,1,,
MOZI,"Monzie",,47.20344488,-1.53993347,,,1,,
MPAU,"Marcel Paul",,47.24580140,-1.61571930,,,1,,
MPER,"Millepertuis",,47.22198733,-1.67944144,,,1,,
MPMN,"Melpomène",,47.27757603,-1.50004475,,,1,,
MPTA,"Maison Poitard",,47.14698519,-1.64825784,,,1,,
MQDI,"Marquis de Dion",,47.29713845,-1.48785519,,,1,,
MQLI,"Mocquelière",,47.23327546,-1.61860733,,,1,,
MRAI,"Maraîchers",,47.18464736,-1.51054005,,,1,,
MRDI,"Maison Radieuse",,47.18787779,-1.56639130,,,1,,
MREZ,"Mairie de Rezé",,47.19128907,-1.56986003,,,1,,
MRGE,"Morges",,47.16497092,-1.47198795,,,1,,
MRIE,"Maurienne",,47.27533872,-1.44307679,,,1,,
MROT,"Moulin Rothard",,47.19588722,-1.74111289,,,1,,
MRRI,"Marrière",,47.23756781,-1.52539554,,,1,,
MRTE,"Marterie",,47.17844575,-1.53147770,,,1,,
MRZE,"Marzilles",,47.18272461,-1.47575822,,,1,,
MSHE,"Mairie de St-Herblain",,47.21088261,-1.64876308,,,1,,
MSLL,"Marseillaise",,47.20746446,-1.59192511,,,1,,
MSOR,"Mairie des Sorinières",,47.14883180,-1.53174610,,,1,,
MSSI,"Mississipi",,47.23705873,-1.60929270,,,1,,
MTEI,"Monteil",,47.21413456,-1.54895359,,,1,,
MTLI,"Martellière",,47.19916262,-1.52646160,,,1,,
MTRA,"Mortrais",,47.12834561,-1.61636739,,,1,,
MTYY,"Monty",,47.27423490,-1.43318564,,,1,,
MULI,"Mouline",,47.32354309,-1.55300563,,,1,,
MVAN,"Mortier Vannerie",,47.18016409,-1.49943751,,,1,,
MVRD,"Monteverdi",,47.26655885,-1.44637480,,,1,,
MVSI,"Mauvoisins",,47.19003425,-1.52552799,,,1,,
MZUR,"Mazure",,47.25798087,-1.48072940,,,1,,
NATL,"Aéroport",,47.15794554,-1.60132215,,,1,,
NBEL,"Nouveau Bêle",,47.26871804,-1.50189773,,,1,,
NBLA,"Noé Blanche",,47.25656666,-1.50720295,,,1,,
NCTE,"Noé Cottée",,47.19408208,-1.47862574,,,1,,
NDRE,"Naudières",,47.17312567,-1.53675174,,,1,,
NETR,"Neustrie",,47.17591416,-1.59339984,,,1,,
NIAG,"Niagara",,47.30597506,-1.49337372,,,1,,
NILL,"Nil",,47.24164709,-1.60752179,,,1,,
NIZA,"Nizan",,47.20579506,-1.55029613,,,1,,
NLBR,"Noë Lambert",,47.23010017,-1.52849772,,,1,,
NLLA,"Noë Allais",,47.22034908,-1.68862739,,,1,,
NOAH,"Noë St Jean",,47.21917869,-1.73502173,,,1,,
NOHH,"North House",,47.19570054,-1.57371149,,,1,,
NONO,"Noë Nozou",,47.13023685,-1.63718873,,,1,,
NOSH,"Noëlles",,47.24030120,-1.60434235,,,1,,
NRCA,"Noë Rocard",,47.16336555,-1.49060550,,,1,,
NRDA,"Neruda",,47.21770268,-1.61387077,,,1,,
NVER,"Noue Verrière",,47.27598037,-1.57117828,,,1,,
OCAN,"Océane",,47.22754726,-1.63596515,,,1,,
OCEA,"Couëron Océan",,47.21341719,-1.73917976,,,1,,
OCOR,"Ouche Cormier",,47.26463543,-1.62347497,,,1,,
ODLA,"Ouche des landes",,47.19501958,-1.48284016,,,1,,
ODNE,"Ordronneau",,47.19383903,-1.57492591,,,1,,
OGVA,"Orvault Grand Val",,47.26296316,-1.59450234,,,1,,
OLIV,"Olivier",,47.21746962,-1.72482009,,,1,,
OLVE,"Oliveraie",,47.18796569,-1.53045998,,,1,,
OLYM,"Olympe de Gouges",,47.30898935,-1.54466663,,,1,,
OMRL,"Orvault Morlière",,47.24705784,-1.60345550,,,1,,
ONCH,"Onchères",,47.20270804,-1.46697460,,,1,,
OQNE,"Ouche Quinet",,47.19600218,-1.50413238,,,1,,
ORNG,"La Chapelle Aulnay",,47.30851025,-1.54018924,,,1,,
ORVA,"Orvault",,47.27871075,-1.64020160,,,1,,
OSAN,"Ouessant",,47.27004095,-1.44671917,,,1,,
OTAG,"50 Otages",,47.21976800,-1.55563291,,,1,,
PABO,"Paix",,47.18242459,-1.59241798,,,1,,
PACQ,"Parc",,47.27264258,-1.48389247,,,1,,
PAEB,"Pablée",,47.21576383,-1.74014384,,,1,,
PAJO,"Petit Anjou",,47.20582906,-1.50456545,,,1,,
PALL,"Pont Allard",,47.19678084,-1.66642936,,,1,,
PAMI,"Palmiers",,47.19002854,-1.53299779,,,1,,
PAON,"Papillons",,47.14602381,-1.51906803,,,1,,
PAPO,"Parc Potager",,47.23591597,-1.52249270,,,1,,
PATR,"Patis Rondin",,47.24774407,-1.51691834,,,1,,
PB1B,"Parc de la Bouvre",,47.17607798,-1.61411900,,,1,,
PBAI,"Parc Bel Air",,47.17851216,-1.47464856,,,1,,
PBFF,"Paimboeuf",,47.17660364,-1.61914048,,,1,,
PBLE,"Patis Brûlé",,47.19926593,-1.50729755,,,1,,
PBOT,"Poulbot",,47.21405521,-1.64802648,,,1,,
PBRE,"Petit Breton",,47.21330177,-1.59937014,,,1,,
PBUY,"Pé de Buzay",,47.20251169,-1.81645639,,,1,,
PBYE,"Port Boyer",,47.24117365,-1.53871952,,,1,,
PBNV,"Port Boyer",,47.24200692,-1.54602336,,,1,,
PCBI,"Picabia",,47.25465387,-1.57674827,,,1,,
PCDI,"Picaudière",,47.27967119,-1.48513609,,,1,,
PCLO,"Petit Clos",,47.20528749,-1.51000057,,,1,,
PCNN,"Planchonnais",,47.25349581,-1.47473853,,,1,,
PCPE,"Porte de La Chapelle",,47.25932877,-1.55720231,,,1,,
PCRE,"Poincaré",,47.22278079,-1.58517693,,,1,,
PCSI,"Petite Censive",,47.26046858,-1.56105454,,,1,,
PCTI,"Petit Chantilly",,47.25444230,-1.60066741,,,1,,
PCVO,"Pontecorvo",,47.24613440,-1.53265908,,,1,,
PCZI,"Pont de Chézine",,47.23806128,-1.61441856,,,1,,
PDAN,"Pas d'Ane",,47.18130130,-1.47043113,,,1,,
PDCE,"Pont du Cens",,47.24893386,-1.57703594,,,1,,
PDEA,"Porteurs d'Eau",,47.27148994,-1.59767026,,,1,,
PDOU,"Porte Douillard",,47.28949725,-1.51845663,,,1,,
PDPI,"Pomme de Pin",,47.26711133,-1.59533142,,,1,,
PDUC,"Prairie au Duc",,47.20424565,-1.56434850,,,1,,
PEDR,"Perdriaux",,47.16130365,-1.48570837,,,1,,
PEGE,"Pégers",,47.13756574,-1.47154333,,,1,,
PELO,"Pelousière",,47.20770127,-1.64699156,,,1,,
PEON,"Perron",,47.22442310,-1.60080590,,,1,,
PERR,"Perray",,47.24753547,-1.51413107,,,1,,
PETR,"Pétrels",,47.25434124,-1.50706676,,,1,,
PFNA,"Purfina",,47.19458586,-1.63496554,,,1,,
PGRI,"Pagerie",,47.17867722,-1.65315714,,,1,,
PGTI,"Plinguetière",,47.13362595,-1.61313247,,,1,,
PHTR,"Parc Chantrerie",,47.28615181,-1.52092464,,,1,,
PHVE,"Pré Hervé",,47.24364203,-1.51760802,,,1,,
PIAO,"Piano'cktail",,47.17481481,-1.60637767,,,1,,
PIBL,"Pierre Blanche",,47.17203543,-1.62725386,,,1,,
PIPA,"Pipay",,47.22579664,-1.53695632,,,1,,
PIRM,"Pirmil",,47.19609738,-1.54268626,,,1,,
PISE,"Pin Sec",,47.24339597,-1.51807169,,,1,,
PJOU,"Point du Jour",,47.26489469,-1.44356868,,,1,,
PLAC,"Placis",,47.19966003,-1.51986775,,,1,,
PLAE,"Planche Etienne",,47.16588421,-1.62529688,,,1,,
PLBL,"Port la Blanche",,47.27190215,-1.51644776,,,1,,
PLCL,"Polyclinique",,47.22798443,-1.61175960,,,1,,
PLES,"Plessis",,47.30097239,-1.55241195,,,1,,
PLGU,"Pouliguen",,47.23943362,-1.54311094,,,1,,
